event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s
167,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,7.841168,-2.1588320000000003,7.841168,0.7674330000000005
168,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,13.513502,3.513502000000001,13.513502,0.7674329999999987
169,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,80.246845,70.246845,80.246845,0.8341670000000079
170,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,76.743345,66.743345,76.743345,0.8341659999999962
171,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,5.705701,-4.294299,5.705701,1.0677329999999996
172,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,3.036367,-6.963633,3.036367,1.0677340000000002
173,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,10.710702,0.7107019999999995,10.710702,0.9009
174,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,79.546145,69.546145,79.546145,0.7006999999999977
175,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,74.974911,64.974911,74.974911,1.1010999999999882
176,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,26.226204,16.226204,26.226204,0.934267000000002
177,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,73.973911,63.973911,73.973911,0.6006
178,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,71.17111,61.17111,71.17111,0.5672339999999991
179,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,66.16611,56.16611,66.16611,0.5672330000000017
180,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,91.12438,81.12438,91.12438,0.6339669999999984
181,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,79.079012,69.079012,79.079012,0.6673329999999993
182,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,78.645245,68.645245,78.645245,0.7674329999999969
183,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,73.039644,63.039643999999996,73.039644,0.8675330000000088
184,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,70.336944,60.336944,70.336944,0.5672330000000017
185,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,5.505501,-4.494499,5.505501,0.6673330000000002
186,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,63.396676,53.396676,63.396676,0.6673329999999993
187,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,69.36931,59.36931,69.36931,1.3680339999999944
188,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,59.993275,49.993275,59.993275,0.7340670000000031
189,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,15.615602,5.615602000000001,15.615602,0.7340669999999978
190,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,87.620879,77.620879,87.620879,0.8008009999999928
191,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,86.119379,76.119379,86.119379,0.8008000000000095
192,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,82.916179,72.916179,82.916179,0.6673329999999993
193,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,84.150746,74.150746,84.150746,0.6006
194,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,78.945545,68.945545,78.945545,0.6339669999999984
195,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,71.504777,61.504777000000004,71.504777,1.0677340000000015
196,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,73.440044,63.440044,73.440044,0.8007999999999953
197,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,71.104377,61.104377,71.104377,0.6339669999999984
198,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,52.485774,42.485774,52.485774,0.8675339999999991
199,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,57.891175,47.891175,57.891175,1.0010000000000048
200,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,50.450407,40.450407,50.450407,1.267934000000004
201,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,25.35867,15.35867,25.35867,0.7674340000000015
202,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,14.314302,4.314302,14.314302,0.8008000000000006
203,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,13.580235,3.580235,13.580235,0.8008000000000006
204,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,20.787436,10.787436,20.787436,0.6673340000000003
205,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,18.885536,8.885535999999998,18.885536,0.9009
206,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,16.316302,6.316302,16.316302,0.6339669999999984
207,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,17.584236,7.584236000000001,17.584236,0.8675329999999981
208,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,15.315302,5.315302000000001,15.315302,0.9676339999999986
209,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,9.509501,-0.4904989999999998,9.509501,0.7674339999999997
210,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,9.843168,-0.15683199999999964,9.843168,0.7674339999999997
211,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,80.146745,70.146745,80.146745,0.8675340000000062
212,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,32.966271,22.966271,32.966271,0.5005009999999999
213,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,44.21084,34.21084,44.21084,0.6006
214,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,32.766071,22.766070999999997,32.766071,1.3680340000000015
215,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,41.608239,31.608238999999998,41.608239,0.6006010000000046
216,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,89.656246,79.656246,89.656246,0.7007010000000093
217,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,34.367672,24.367672,34.367672,1.6349670000000032
218,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,92.892814,82.892814,92.892814,0.7006999999999977
219,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,33.400038,23.400038000000002,33.400038,1.5682339999999968
220,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,100.567148,90.567148,100.567148,1.2012
221,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,47.91454,37.91454,47.91454,0.8007999999999953
222,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,94.461047,84.461047,94.461047,0.9676340000000039
223,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,37.337305,27.337305,37.337305,0.8008009999999999
224,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,110.543783,100.543783,110.543783,0.6673329999999993
225,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,102.936182,92.936182,102.936182,1.0010000000000048
226,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,98.064648,88.064648,98.064648,0.8675329999999946
227,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,35.602239,25.602238999999997,35.602239,1.9352660000000057
228,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,99.632881,89.632881,99.632881,0.8008000000000095
229,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,95.862447,85.862447,95.862447,0.9008999999999929
230,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,113.346583,103.346583,113.346583,0.5338670000000008
231,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,55.889175,45.889175,55.889175,0.6673329999999993
232,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,105.071649,95.071649,105.071649,1.2012
233,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,102.702615,92.702615,102.702615,0.6673329999999993
234,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,89.189113,79.189113,89.189113,0.8341669999999937
235,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,118.218117,108.218117,118.218117,0.8341669999999937
236,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,58.591875,48.591875,58.591875,0.6339669999999984
237,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,105.338582,95.338582,105.338582,0.9342669999999913
238,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,121.754984,111.754984,121.754984,0.800801000000007
239,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,88.455046,78.455046,88.455046,0.7340670000000102
240,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,124.924818,114.924818,124.924818,0.6339669999999984
241,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,102.469048,92.469048,102.469048,1.3012999999999977
242,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,21,30.697338,20.697338,30.697338,0.5672330000000017
243,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,126.493052,116.493052,126.493052,0.734066999999996
244,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,0,28.728704,18.728704,28.728704,0.8675339999999991
245,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,0,31.031005,21.031005,31.031005,0.6673329999999993
246,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,10,35.201838,25.201838000000002,35.201838,0.5672339999999991
247,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,36.136105,26.136105,36.136105,0.5672339999999991
248,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,111.17775,101.17775,111.17775,1.1011000000000024
249,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,135.468686,125.46868599999999,135.468686,0.7674340000000086
250,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,137.23712,127.23712,137.23712,0.8341670000000079
251,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,112.37895,102.37895,112.37895,0.8341669999999937
252,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,109.075649,99.075649,109.075649,0.8675340000000062
253,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,64.264209,54.264208999999994,64.264209,0.800801000000007
254,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,67.934543,57.934543000000005,67.934543,0.6339669999999984
255,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,115.949184,105.949184,115.949184,1.0009999999999906
256,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,113.947183,103.947183,113.947183,0.8341670000000079
257,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,100.300215,90.300215,100.300215,0.7007000000000119
258,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,107.574149,97.574149,107.574149,1.334666999999996
259,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,109.609516,99.609516,109.609516,0.6006
260,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,140.273487,130.273487,140.273487,0.8008000000000095
261,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,145.545421,135.545421,145.545421,0.7006999999999834
262,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,120.053284,110.053284,120.053284,1.334666999999996
263,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,117.417317,107.417317,117.417317,0.5338670000000008
264,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,110.743983,100.743983,110.743983,0.6339669999999984
265,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,116.249484,106.249484,116.249484,0.7006999999999977
266,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,111.344583,101.344583,111.344583,0.8675329999999946
267,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,118.384951,108.384951,118.384951,0.5005000000000024
268,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,119.586151,109.586151,119.586151,1.5348670000000055
269,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,125.191752,115.191752,125.191752,0.5338660000000033
270,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,141.241121,131.241121,141.241121,0.8341660000000104
271,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,144.310854,134.310854,144.310854,0.7674339999999802
272,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,119.252484,109.252484,119.252484,0.8675340000000062
273,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,122.088651,112.088651,122.088651,1.3680339999999944
274,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,127.227119,117.227119,127.227119,0.8341659999999962
275,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,120.520418,110.520418,120.520418,0.7006999999999977
276,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,128.528419,118.52841900000001,128.528419,0.8675329999999803
277,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,124.357585,114.357585,124.357585,0.6006
278,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,81.981912,71.981912,81.981912,0.7674330000000111
279,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,128.661885,118.66188500000001,128.661885,0.6339669999999842
280,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,126.159385,116.159385,126.159385,0.8007999999999953
281,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,149.349222,139.349222,149.349222,0.7340670000000102
282,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,129.762986,119.76298600000001,129.762986,0.4671329999999898
283,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,71.77171,61.77171,71.77171,0.6339669999999984
284,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,125.458685,115.458685,125.458685,0.7674329999999969
285,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,153.419956,143.419956,153.419956,0.6673329999999851
286,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,123.389951,113.389951,123.389951,1.401401000000007
287,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,127.427319,117.427319,127.427319,0.5338660000000033
288,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,123.656885,113.656885,123.656885,0.734066999999996
289,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,127.494052,117.494052,127.494052,0.734066999999996
290,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,154.621156,144.621156,154.621156,0.6339669999999842
291,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,136.669887,126.66988699999999,136.669887,0.7340660000000128
292,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,126.960185,116.960185,126.960185,1.2012
293,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,156.89009,146.89009,156.89009,0.7007000000000119
294,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,124.424318,114.424318,124.424318,0.8007999999999953
295,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,138.73862,128.73862,138.73862,0.5005000000000166
296,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,21,67.734343,57.734342999999996,67.734343,0.6006
297,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,71.871811,61.871810999999994,71.871811,0.5672330000000017
298,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,72.605877,62.60587700000001,72.605877,1.468133999999992
299,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,136.269487,126.269487,136.269487,0.9676330000000064
300,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,127.694252,117.694252,127.694252,0.8675329999999803
301,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,73.339944,63.339944,73.339944,1.7017000000000024
302,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,148.681888,138.681888,148.681888,0.7340670000000102
303,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,130.096652,120.096652,130.096652,1.5348669999999913
304,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,134.067286,124.067286,134.067286,0.7340670000000102
305,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,164.797991,154.797991,164.797991,0.8008000000000095
306,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,132.098653,122.09865300000001,132.098653,0.834165999999982
307,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,69.235843,59.235843,69.235843,0.5672339999999991
308,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,133.066286,123.06628599999999,133.066286,0.5005000000000166
309,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,131.264486,121.264486,131.264486,0.8007999999999811
310,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,125.658885,115.658885,125.658885,0.467133000000004
311,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,141.975187,131.975187,141.975187,0.6673339999999826
312,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,166.566424,156.566424,166.566424,0.7006999999999834
313,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,69.936544,59.936544,69.936544,0.5672330000000017
314,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,125.458685,115.458685,125.458685,0.8341669999999937
315,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,132.532419,122.532419,132.532419,0.7006999999999834
316,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,101.534782,91.534782,101.534782,0.9008999999999929
317,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,80.647245,70.647245,80.647245,0.9342670000000055
318,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,167.433958,157.433958,167.433958,0.8341670000000079
319,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,132.732619,122.732619,132.732619,0.7340670000000102
320,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,169.402591,159.402591,169.402591,0.8675340000000062
321,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,155.155023,145.155023,155.155023,0.6006000000000142
322,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,134.601153,124.60115300000001,134.601153,0.8007999999999811
323,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,133.366586,123.36658600000001,133.366586,1.768433999999985
324,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,83.483412,73.483412,83.483412,1.2012
325,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,168.535058,158.535058,168.535058,0.7340670000000102
326,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,82.816079,72.816079,82.816079,0.467133000000004
327,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,140.306854,130.306854,140.306854,0.5005000000000166
328,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,138.805354,128.805354,138.805354,1.1678330000000017
329,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,84.517779,74.517779,84.517779,0.8007999999999953
330,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,161.928457,151.928457,161.928457,0.8341669999999795
331,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,86.586513,76.586513,86.586513,0.6673329999999993
332,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,21,87.153746,77.153746,87.153746,0.467133000000004
333,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,136.43632,126.43632,136.43632,0.533867000000015
334,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,161.29449,151.29449,161.29449,0.9676340000000039
335,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,141.674887,131.674887,141.674887,0.9676339999999755
336,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,163.296491,153.296491,163.296491,0.6339659999999867
337,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,149.082288,139.082288,149.082288,0.6673339999999826
338,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,166.065924,156.065924,166.065924,0.8675340000000062
339,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,157.624156,147.624156,157.624156,0.9676340000000039
340,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,141.541421,131.541421,141.541421,1.4347669999999937
341,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,155.522056,145.522056,155.522056,0.7340670000000102
342,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,147.480688,137.480688,147.480688,0.667334000000011
343,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,155.588789,145.588789,155.588789,1.334666999999996
344,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,179.045559,169.045559,179.045559,0.9009010000000046
345,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,138.43832,128.43832,138.43832,0.8675340000000062
346,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,7,159.025557,149.025557,159.025557,1.2012
347,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,143.810354,133.810354,143.810354,0.5005000000000166
348,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,167.233758,157.233758,167.233758,0.7007000000000119
349,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,5,173.473325,163.473325,173.473325,0.4671340000000157
350,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,6,157.09029,147.09029,157.09029,0.6673329999999851
351,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,151.351222,141.351222,151.351222,0.6339669999999842
352,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,1,146.513055,136.513055,146.513055,1.3012999999999977
353,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,4,101.468048,91.468048,101.468048,0.6339669999999984
354,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,3,151.518055,141.518055,151.518055,0.800801000000007
355,mitra_t4,data\raw\mitra\Data_T4\T4_DAll.csv,hard_brake,2,155.421956,145.421956,155.421956,0.9009000000000071
